full_text,label,source
@puanmaharani_ri Pak karno pilih prabowo https://t.co/FLYLPlLc0d,positive,twitter
Kalau cuma banyak-banyakan saat kampanye terakhir pasangan Prabowo - Sandi juga banyak banget saat itu. Namun hasilnya kalah. Tuduhan terjadi kecurangan bahkan dengan demo besar-besaran yang makan banyak korban rusaknya fasilitas umum dan bahkan hilangnya nyawa. Melalui https://t.co/6helWwsknb,negative,twitter
@nazaqistsha Kirain cuman pak anis yg di sorot media asing karna prestasinya. Ternyta pak prabowo juga. Ini adalah hal yg serius..,neutral,twitter
@narkosun 1. Prabowo kalah 2. @PSI tetap gagal masuk parlemen dan dibawah @PartaiPerindo 3. PDIP akan naik di posisi 22%+ Karena saat ini semua sudah faham jika @jokowi menGatakan sesuatu maka kenyatan yg terjadi adalah SEBALIKNYA.,negative,twitter
Kenalan yuk dengan Caleg DPR RI Partai Demokrat dari Daerah Pilihan Papua Barat Daya. Tanggal 14 Februari 2024 jangan lupa coblos nomor 14 Demokrat menang Prabowo Presiden! #DemokratS14P #HarapanRakyatPerjuanganDemokrat #DapilPapuaBaratDaya https://t.co/yaxMmBHeBA,positive,twitter
Keren nih orang2 bagikan kabar baik BARENGMas B0W0GBran dan misinya memakai gaya yang sejuk tidak dgn menyerang. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat,positive,twitter
@are_inismyname @prabowo @gibran_tweet @jokowi @seeksixsuck @99propaganda @Ndons_Back @P4P4B0W0_2024 @kurawa @zarryhendrik @bengkeldodo @MIrvanDarwin1 @alextham878 @IrawanRommi Iklas gimana ? dia sengaja gabung Jokowi biar bisa menang pemilu berikut demi berkuasa supaya bisnisnya aman,negative,twitter
@cuitcuap_ Survey langit 01 : 26.7% 02 : 42.9% 03 : 30.4% Ronde2 Ganjar mahfud : 55.3% Prabowo gibran : 44.7% Fakta pilres 2014 Prabowo hata : 46.8% 2019 prabowo sandi : 44.5% Setiap orang ada masanya Setiap masa ada orangnya.,neutral,twitter
Ayo rakyat tambah kompak masyarakat ingin BARENGMas B0W0GBran agar pimpin Indonesia ke arah masa depan yang lebih sejahtera. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/qxe8yWODYc,positive,twitter
@zy_zy_its_me @jokowi @prabowo @gibran_tweet Ogah Orang yang mencla mencle!!! Bahkan masuk Radar Pengkianat!!!,negative,twitter
@AraituLaki Ya wajar aja. Gak spesial kok. Krn memang yg mrk dukung adl penguasa yg persepsinya: ngapain Garemin air laut. Yg penting kalian yg pakai uang sendiri jangan pamrih. Nanti klo pak Anies merapat ke pak prabowo kalian Pada BAPER dan KECEWA. wkwkwkwk. #KaumPembenci,neutral,twitter
tapi ue akui propagandanya prabowo di tiktok tuh keren betul. bisa mempengaruhi persepsi orang orang yg minim riset dan punya attention span rendah (alias mayoritas masarakat endonesa). satu pola dgn cara tokoh tokoh fasis yg pinter brainwashing (mussolini),negative,twitter
@Aryprasetyo85 @prabowo @007koteka @03__nakula @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @ch_chotimah2 @seruanhl @vita_AVP Apakah seperti ini yang katanya diklaim rahasia negara ? Bisa dijelaskan ? https://t.co/4udgUQdNOv,neutral,twitter
@DS_yantie @prabowo @gibran_tweet Lagi nyinggung Bu Mega???,neutral,twitter
@zy_zy_its_me @jokowi @prabowo @gibran_tweet Gene hare maseh puja puji Fir'aun yang bener aja mending olah raga rutin cepat waras. https://t.co/JkafdzUZLr,negative,twitter
@bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @dwioktariyadi @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Org2 problematik berkumpul di 02. Programnya cuma jualan jokowi makan gratis susu gratis. Pantes rakyatnya gak cerdas2.... Dipiara,negative,twitter
@roseeunjennie @LuckyYukwin @zidanpragata Lah Prabowo aja sudah ngasi beasiswa ke mahasiswa Palestina dan Nyumbang 5M ke Palestina lah lu nyumbang apa?? malah sok2an mau beli starbuck biasanya jg minum kopi sasetan ,positive,twitter
Survei Denny JA: Prabowo-Gibran Hanya Kalah di Kalangan Etnis Minang dan Betawi https://t.co/7KpdzJbnwZ,neutral,twitter
@prabowo @gibran_tweet Oke Gas....Oke Gassss tambah 2 torang Gasssssssss semangat Bapak kami bersamamu️️️,positive,twitter
Ahok Turun Gunung Akankah Gerus Suara Prabowo &amp; AMIN di Jakarta? https://t.co/ztsB1LKr6H,neutral,twitter
Kenyataan masyarakat coblos BARENGMas B0W0GBran tidak berdasarkan disuruh tetapi tahu kerjanya untuk negara. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat,positive,twitter
Kapolsek Sidoarjo Kota Kompol I Gusti Agung Ananta Pratama S.H. S.I.K. M.H bersama Kabagops Polresta Sidoarjo pimpin pengamanan kegiatan kampanye Akbar dan Sholawat serta Do'a bersama untuk kemenangan capres nomor urut 2 Prabowo - Gibran bertempat di GOR Delta Sidoarjo Jum'at https://t.co/d6hCY4mbZt,neutral,twitter
@GirlBieberJ @jokowi @prabowo @gibran_tweet @setojayakarta @blissfulnim @3L0NS_Pe4 Haha demo mahasiswa demi menumbangkan rezim yang semena-mena itu aja,neutral,twitter
@terlalupagii @Heraloebss @prabowo @gibran_tweet Semakin menguatkan dibelakang 02 di dukung Oligarki ora sudi milih 02.,negative,twitter
@kaduhungbanget Skill ngaji Prabowo kayak bola pingpong bolak-balik antara jago dan ragu,negative,twitter
@Aryprasetyo85 @prabowo @007koteka @03__nakula @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @ch_chotimah2 @seruanhl @vita_AVP Gw anti 02 tp gw bela akal sehat dalam hal ini. Biasanya berita bombastis n deket2 nyoblos gini hoax. Hati2 kroscek ntar malu sendiri. Biasanya jg yg bikin berita2 gini bukan timses calon2 tp orang luar/simpatisan yg mau bikin gaduh,neutral,twitter
@erickthohir @prabowo @gibran_tweet Beda .. anies bisa Jutaan... hahaha https://t.co/8kwxIwgiJo,negative,twitter
@wildanbinwahyu @STARG1RLsx @rizalefriansyah @wongdwongo @petersms @lathiuz @imanlagi Pada akhirnya saya hny berharap siapapun presidennya semoga mereka amanah adil bisa mensejahterakandan dan memakmurkan semua rakyat entah itu rakyat kecil ataupun middle up. Bismillah mau pak Anis pak Prabowo atau pak Ganjar mereka semua putra2 terbaik bangsa.,neutral,twitter
@__AnakKolong @jokowi @ganjarpranowo Saya dari dulu gak milih Prabowo karena Pelanggaran HAM BERAT begitu juga saya gak akan memilih orang yg berasal dari Pelanggaran ETIK BERAT .,negative,twitter
Anies Bertumpu Nasdem-PKS Prabowo di Gerindra-Golkar Ganjar di PDI-P https://t.co/YAr8hBnUGX,neutral,twitter
Semua believe BARENGMas B0W0GBran mampu menjaga stabilitas negeri serta naikkan kesejahteraan rakyat ini menjadi pilihan terbaik kita2. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat,positive,twitter
@KhasmanMaulana @idextratime Kyknya dsni aja ya gak ad yg teriak2 prabowo . Owkwowkowkwowk . Emg ga seneng acara bgnian kyknya pendukung doi. Senangnya di konser2 doank,negative,twitter
2019 saat Prabowo bilang Pemilu curang jangan2 emang curang ya,negative,twitter
Saat ini Saya sedang cari Info harus ikut rombongan yang mau Berangkat Soalnya kalau sendiri Kagak rame . Yang enak nanti di sana Yah duduk di tribun zona 6 mungkin. Yo Ikut ramai kan Kampanye Akbar Pak @prabowo Mas @gibran_tweet Satu Putaran,positive,twitter
@KakekHalal Misalnya 03 gak masuk 2 putaran pun gua gak akan pilih itu yang namanya Prabowo sama Gibran,negative,twitter
@bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @dwioktariyadi @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Bang punya kemeja nya 02 gk bang give away buat aku bang.,neutral,twitter
@lubnax999 @prabowo @gibran_tweet Tuhan mana yg akan berpihak pada tukang hina tukang hoax tukang drama??,neutral,twitter
@Alfdelyn @Rocky_Antonie @DivHumas_Polri @CCICPolri @Aryprasetyo85 @prabowo Relawan kok tolol banget? Kubu anda bisa gak buktiin dulu kalau ini fakta? Jangan modal screenshot dari media abal abal.,negative,twitter
@ChrisJ_2211 Mawas diri tidak usah emosi bro Tuhan maha tahu apa yg hambanya lakukan tetap semangat dukung Prabowo Gibran,positive,twitter
@Yha2n3 @jokowi @prabowo Ini video pak @jokowi SING KREATIF! JANGAN NGAKU2.. beda kelas gombal pranowo sama Pak Jokowi!,negative,twitter
@OkaSaptono2 @bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Kok cuman 24.000? Ga eman2 tha? Bukannya di GBLA kmrn katanya 80.000?..,neutral,twitter
AHY ajak masyarakat Surabaya menangkan Prabowo-Gibran. CARITAU selengkapnya &gt;&gt; https://t.co/ucn1k65Up9 #PrabowoGibran #kampanye02 https://t.co/ZGmm1X8q1V,positive,twitter
Kenalan yuk dengan Caleg DPR RI Partai Demokrat dari Daerah Pilihan Papua Barat. Tanggal 14 Februari 2024 jangan lupa coblos nomor 14 Demokrat menang Prabowo Presiden! #DemokratS14P #HarapanRakyatPerjuanganDemokrat #DapilPapuaBarat https://t.co/o2iYUsPc3M,positive,twitter
Sangat keren BARENGMas B0W0GBran harapannya melahirkan generasi emas akan jadi sumber daya pribadi yang unggul dan etos kerja yang terbaik. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/pk8qo6KWHG,positive,twitter
@GirlBieberJ @jokowi @prabowo @gibran_tweet @AnKiiim_ @MayaA62580468 @suara_km50 Perbedaan hal yang biasa dalam demokrasi biarkan saja perbedaan itu ada,neutral,twitter
@cobeh2022 Pa anis aja yg umur lebih muda dari pa prabowo di panggih Abah pa anis seneng..tp ada ljuga yg udh ber umur tp pengen di bilang Mas ,neutral,twitter
Rakyat Sudah Gak bodoh lagi Untuk Kamu Kibuli @jokowi @prabowo @gibran_tweet,negative,twitter
@VIVAcoid sudahlah Pak buktinya aja begini kalau saya mah tetap dukung Prabowo Gibran aja https://t.co/Axxr5zFyWh,positive,twitter
Pendukung 02 yang Base nya dulu nyerang Prabowo ini bahaya lo.. Dapat dipastikan mereka akan menyelamatkan diri apabila kapal Prabowo tenggelam.. apalagi kalau sdh tdk menguntungkan secara financial mereka. #selamatharisabtu,negative,twitter
Tidak si @jokowi tidak si @prabowo dua² nya mencla mencle akhirnya ketauan aslinya berdasarkan rekam jejak genital mrk. Awokwokwokwikwik ,negative,twitter
@JoviSoedjatmiko @daytiess @kikysaputrii @prabowo @gibran_tweet Loe buta fakta apa gimana bro yang suka berkata kasar ndasmu etik bodoh dll itu capresnya siapa yah ,negative,twitter
@Dunianyasantai @Rocky_Antonie @DivHumas_Polri @CCICPolri @Aryprasetyo85 @prabowo Medianya aja palsu gitu medsos gajelas masih lu percayain? Ini katanya orang orang cerdas itu?,negative,twitter
#AMIN datang mengabdi untuk Indonesia yang maju bersama kesejahteraan rakyat. #Prabowo #Gibran datang hanya utk Perpanjang kekuasaan dan menyelamatkan Jokowi Oligarki koruptor yg dibungkus dgn BLT dan Sembako. https://t.co/hj0LTaKYD7,negative,twitter
@MadiBros @fadlizon @prabowo @gibran_tweet Cc in ke Anjing ah @jokowi,negative,twitter
@griselruiz88 @jokowi @prabowo @gibran_tweet @dewiirawan13 @BungkusTukang @mulanbilqis Biru muda? Memangnya ini negara ishrahell?,negative,twitter
Jelas kita2 yang cerdas coblos BARENGMas B0W0GBran dikarenakan dari kinerja dan caranya mengatasi tantangan dunia. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/9tIN9akecU,positive,twitter
@Fahrihamzah Pastinya Prabowo bukan kriteria pesan dari Sukarno....,negative,twitter
@unmagnetism @aniesbaswedan @prabowo @ganjarpranowo Semuanya bagus ga ngangkat isu agama dengan politik. Yg masih bingung tetep ke tps yaaa coblos semuanya gaes,neutral,twitter
@terlalupagii @Heraloebss @prabowo @gibran_tweet harus ada gimmick2 flexing2 kalo mereka yaaaa.....JIS mah shalawatan terusss insyaallah lancarrrrr AaaMiiiin,neutral,twitter
@choymarkochoy @prabowo Otak lu @prabowo dengkul sumbu pendekkkk hahahahhaha,negative,twitter
@akbarfaizal68 @UGMYogyakarta @univ_indonesia @jokowi Bener bang situasi detik2 terakhir pemilu agak serius nih satu putaran di depan mata . https://t.co/ooQ0P1d6tf Baca selengkapnya di artikel Survei Indikator: Prabowo-Gibran 51 8% Potensi Hanya 1 Putaran https://t.co/FjtmCpAdqo.,positive,twitter
@pedagang_kritik @prabowo @gibran_tweet Maling teriak maling. Malaikat juga tau siapa yg ada catatannya di KPK,negative,twitter
@nazaqistsha Berbagai cara prabowo mau di jatuhkan karena elektabilitas menguat... Media asingpun di gunakan,positive,twitter
@prabowo Sehat selalu bapak,positive,twitter
@gorunbiraz3 @jokowi @prabowo @gibran_tweet @xquitavee @Lima8Satu @OppungTp Di JIS dong pakai atribut merah putih,neutral,twitter
@lubnax999 @prabowo Kamu bikin suara Pak Ganjar makin amblas kalau begini tolol,negative,twitter
@Lembayung071 @Gerindra @prabowo @gibran_tweet Semangat sll Bun ️️,positive,twitter
@fadlizon @prabowo @gibran_tweet Mo nny bng yg di survay ma Tukang survay respondennya brp orang y ?,neutral,twitter
@imaAngelic @humorretjeh_ @Ombahku @tempodotco @prabowo tipikal ka pendukung yg gini gamau tau hoax/bukan yg penting oke gas oke gas tabrak ,negative,twitter
@GirlBieberJ @jokowi @prabowo @gibran_tweet @KheyL4_8 @Andria75777 @Abahpurwa1 Haha kritik kok dibilang menyuarakan permusuhan?,neutral,twitter
Yes mantab BARENGMas B0W0GBran akan melahirkan generasi emas mampu menjadi modal demografi pribadi yang hebat dan cara kerja yang tinggi. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/9SOlCCr9hH,positive,twitter
@Fahrihamzah Ayo pilih asal bukan prabowo gibran.. Jangan pilih gerombolan tawanan kasus jokowi.. Jangan pilih mantan tukang culik.. Jangan pilih anak haram tukang curang rekayasa hukum.. Selamatkan indonesia dari nafsu gila kuasa jokowi,negative,twitter
@susipudjiastuti @kumparan @prabowo @gibran_tweet @airlangga_hrt Rakjat sdh gak percaya lagu Bu... pemimpin rakus. Sy pikir reformasi yg terakhir pemimpin rakus ternyata dan ternyata rakyat sdh Muak.,negative,twitter
@griselruiz88 @jokowi @prabowo @gibran_tweet @SoftWarNews @Naz_lira @bodoamatnin Bersih bersih mah keciiil,neutral,twitter
@Lembayung071 @Gerindra @prabowo @gibran_tweet Semoga saya kebagian,neutral,twitter
@kikysaputrii @prabowo @gibran_tweet Sangat khawatir konstitusi saja ditabrak demi kekuasaan pelanggaran etik berat MKMK hasil sidang DKPP menunjukkan banyaknya pelanggaran etik baru awal pencalonan saja sudah bermasalah apalagi nanti kalau berkuasa ,negative,twitter
@AgusYudhoyono @prabowo Ikut senang mas gabung dengan 02 insha Allah menang ,positive,twitter
@NataliusPigai2 Sayang seribu sayang cawapresny hasil akal2an padahal tnp gibran pun pak prabowo pny kans mng besar skrg malah bnyk skli yg tdiny mau pilih prabowo jdi enggan,negative,twitter
@terlalupagii @Heraloebss @prabowo @gibran_tweet Kaya gitu tuh faedah nya apa ya?,neutral,twitter
@gorunbiraz3 @jokowi @prabowo @gibran_tweet @Alie_Fahnoor @syahputra2019 @blontankpoer Sorry ya JIS akan menjadi saksi bisu sebagai salah satu venue yang membawa Anies Baswedan menjadi presiden Indonesia,negative,twitter
@humorretjeh_ @Ombahku @tempodotco @prabowo kak cb gooling lg deh cari data soal dana 500JT itu bukan dr APBD tp konsorsium BUMD dan ini bukan uang rakyat. dl sy jg kemakan framing media tp cb deh kita inisiatif cr data sendiri biar kl debat gini ngga malu. maaci,neutral,twitter
@erickthohir @prabowo @gibran_tweet Haha kocak banget 80 rb ngibull,negative,twitter
@fadlizon @prabowo @gibran_tweet Prettt..... Prett.... Butuh pasukan gak bwt menuhi GBK.... DM aja,neutral,twitter
Kita believe BARENGMas B0W0GBran bisa mempertahankan stabilitas ekonomi serta meningkatkan kemakmuran rakyat ini menjadi harapan terbaik kita2. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/5auYz6LBWX,positive,twitter
@erickthohir @prabowo @gibran_tweet Aneh menteri kok ikut kampanye ya? boleh ta cak thohir?,negative,twitter
@zy_zy_its_me @jokowi @prabowo @gibran_tweet Tapi tdk dgn bowo,negative,twitter
@GirlBieberJ @jokowi @prabowo @gibran_tweet @setojayakarta @blissfulnim @3L0NS_Pe4 Wkwkw apakah ramai kalau gak ada artisnya?,neutral,twitter
@prabowo Pilih 03 https://t.co/FTrSZxgSqf,negative,twitter
@DedynurPalakka @prabowo Kesalahan pendukung 02 yg selalu salah alamat jadi datang ke kampanye kelompok lain Sedangkan kampanye mereka sepi akibat pendukungnya salah alamat,negative,twitter
@abu_waras Yang ke GBK ga banyak banyak amat mungkin sudah sadar kalau pidatonya Pak Prabowo gitu gitu aja Gak ada yang mencerdaskan......,negative,twitter
@DS_yantie @prabowo @gibran_tweet Wah pantesan muncul gerakan ternyata partisipan https://t.co/eUxUZKqS5t,neutral,twitter
@_TrustedEvil_ @mantan_ordal @prabowo Menangis iya ,neutral,twitter
@griselruiz88 @jokowi @prabowo @gibran_tweet @sydneyzw @Safa_Andriana @yarachantique Mendingan di JIS dong lebih indah dan lebih aman untuk kampanye,neutral,twitter
Forum Militer dan Netizen X Ungkap Hoax Surat Diplomatik Tuduhan Prabowo Korupsi https://t.co/PEO8AWYvmN,positive,twitter
@bagassia @erwinnoev @Heraloebss @prabowo @gibran_tweet Suudzon mulu lu bodat. Udah suudzon segala ngajak taruhan lagi. Btw bodat setau gue kan artinya monyet ya ,negative,twitter
@tvOneNews Ternyata prabowo pemilik partI rangkap petugas langit,negative,twitter
@gorunbiraz3 @jokowi @prabowo @gibran_tweet @NyaiiBubu @tatakujiyati @pro_prabowo08 Prabowo tabrak tabrak konstitusi gitu apa hebatnya?,negative,twitter
@mapedos01 Paling juga fitnah megang beras trus megang KK dan foto pak Prabowo ..ini bukti gak akurat ,neutral,twitter
Asik banget masyarakat sebarkan informasi baik BARENGMas B0W0GBran dan programnya dengan gaya yang damai bukan dgn menyerang. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/QpnREx1eFD,positive,twitter
@DS_yantie @prabowo @gibran_tweet Cie sesama Guru besar https://t.co/lESfFWam4Z,neutral,twitter
@TeddGus @prabowo @ganjarpranowo @aniesbaswedan kasus is kasus kalau bersih ngapain pusing bokeppp,neutral,twitter
@TeddGus @prabowo @ganjarpranowo @aniesbaswedan Panik dah https://t.co/FTrSZxgSqf,neutral,twitter
@irawan_nadiaa @03__nakula Kalau sudah berkeyakinan memilih Prabowo-Gibran utk apa datang ke lokasi kampanye? Kecuali memang punya waktu luang dan mau menikmati kegembiraan.,positive,twitter
@doleynwa @bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Iyalah jis lebih rame soalnya acaranya pagi liat subuh aja udah di buka gate nya sedangkan yg di GBK acaranya jam 2 siang jadi masih pada di perjalanan,neutral,twitter
@ZulkifliLubis69 Kompleknya prabowo Udan penculik Belakangnya cendana Nerima persekot ,negative,twitter
@Hasbil_Lbs @basuki_btp @aniesbaswedan Kl pak jokowi lupa diri nda? Kl prabowo lupa diri nda? Lah kl gibran??? Mohon ulasannya yg panjang dan mendalam,neutral,twitter
Asik rakyat cenderung pilih BARENGMas B0W0GBran karena memprioritaskan keadilan bangsa yg langsung memengaruhi kehidupan bangsa. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat https://t.co/mWNVdG71Tw,positive,twitter
@bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @dwioktariyadi @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Acaranya nanti hari gini masih iklan ajak orang kirain udah distop krn udah pasti yg datang mbludak.,neutral,twitter
@msaid_didu Kita harus Desak KPK utk proaktif bekerjasama dg lembaga padanannya di Eropa utk membersihkan nama Prabowo bila tidak benar atau menindaklanjuti kasus tsb bila memang benar agar Indonesia tidak dipimpin oleh penghianat rakyat!!,positive,twitter
@susipudjiastuti @kumparan @prabowo @gibran_tweet @airlangga_hrt Nah saya sangat setuju ibu... Semua orientasi mereka membangun dengan dana besar biar terlihat wow... Mereka juga ngk tau hutang nya wow juga...,neutral,twitter
@andrise77057952 @kikysaputrii @prabowo @gibran_tweet Apa nih M M-an? Makasih mbak ? Wkwkwkwk susah kalo udh dengki ya asbun :)) yuk bisa yuk ngurangin stok pahala jalur fitnah nya,neutral,twitter
@Oodhi_tah @jokowi Kesalahan pdip mau menerima prabowo..... Jilatan mereka yg merubah jokowi jadi penghianat...,negative,twitter
@ejaferdiansyah Pesta kemenangan prabowo gibran ,positive,twitter
Bapak prabowo yg terhormat nelayan juga bisa jadi caleg pak belio cuma menyampaikan aspirasi utk mewakili nelayan yg lain,positive,twitter
@detikcom buktinya aja begini maaf Pak Kami tetap setia untuk mendukung Prabowo Gibran https://t.co/uQvRqzOgB1,positive,twitter
Prabowo Subianto Beri Pesan Hangat Untuk Bangsa Indonesia: Tidak Boleh Adu Domba - Metro Aspirasiku - Metro Aspirasiku https://t.co/8MFz5VxQ1F #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
Prabowo Subianto Beri Pesan Hangat Untuk Bangsa Indonesia: Tidak Boleh Adu Domba - Metro Aspirasiku - Metro Aspirasiku https://t.co/2fObUzFNsj #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
Nasehat Prabowo Subianto untuk Para Pemuda: Jangan Suka Bully Orang - Mengerti - Mengerti https://t.co/4qMNgjMfr0 #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
Nasehat Prabowo Subianto untuk Para Pemuda: Jangan Suka Bully Orang - Mengerti - Mengerti https://t.co/YSflWP0d3b #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
Pesan Prabowo saat Kampanye di Subang: Waspada Periksa Surat Suara Jangan Sampai Ada yang Dirusak - Mengerti - Mengerti https://t.co/4stuqXc6Rm #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
Pesan Prabowo saat Kampanye di Subang: Waspada Periksa Surat Suara Jangan Sampai Ada yang Dirusak - Mengerti - Mengerti https://t.co/Uu7gCTeZV5 #IndonesiaKuatIndonesiaMaju #DiplomasiProgresif02 #02Melanjutkan,Positive,twitter
@tekarok007 @RioFebrio3P @prabowo Beliau itu ketua perkumpulan nelayan disana sewajarnya saja kan yg menyampaikan adalah ketua karena ketua itu yg pandai bicaranya maka tersampaikanlah maksud mereka semua ,Neutral,twitter
@Duren___ @bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 kan sdh dibikin promo dibuka utk umum Bang kl paslon lain kan sp pasang kuota krn takut ga muat https://t.co/CYDEc3ERBY,Positive,twitter
@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 SURVEY BAYARAN BANYAK BEREDAR,Negative,twitter
@TeddGus @prabowo @ganjarpranowo @aniesbaswedan Pihak asing matamu... #AsalBukan02 https://t.co/KC5zEtJkgr,Negative,twitter
@raffimulyaa So sweet banget mau liat kaya gini yg versi prabowo ada bang?,Positive,twitter
@indra210470 @bengkeldodo @doleynwa @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 Dodo keselek fakta kicep deh,Negative,twitter
Mantap masyarakat makin rapat masyarakat dukung BARENGMas B0W0GBran untuk pimpin negeri ini menuju sejarah baru yang lebih baik. @prabowo @prabowogibran02 #KamuKITA02BIRUinGbk SABTUBIru PESTARAkyat,Positive,twitter
@ChrisJ_2211 @rita_tj Bang.. Lu tu copium. Ibarat capres ya Prabowo di 2019. Nggak percaya lembaga survei kredibel tp lebih percaya lembaga survei bikinan sendiri. Mending lu berdoa klo 02 ngga tembus 50%. Soalnya mereka udh pasti dapet 45%,Negative,twitter
@erickthohir @prabowo @gibran_tweet Dan Claim survey nya 51 8%... awokaowkaowk https://t.co/Eq687qmrTH,Negative,twitter
@bengkeldodo @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @dwioktariyadi @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 emg ada yg mau dateng tanpa mobilisasi tanpa upah capek tanpa kaos seragam dan makan gratis emg ada?,Negative,twitter
@3839TC @Aryprasetyo85 @prabowo @007koteka @03__nakula @__AnakKolong @_memoryusang @islah_bahrawi @Miduk17 @ch_chotimah2 @seruanhl @vita_AVP Wah kepanasan ya junjunganya diinvestigasi uni Eropa..harusnya KPK lebih² berani ..tapi ternyata KPK...ya sudahlah..,Negative,twitter
Tapi kenapa kamu sarankan pak prabowo pilih gibran... sedih aku jadinya. Kayak kalian udah menyerah dengan keadaan.,Negative,twitter
@Fahrihamzah Orang kembali ke al-Quran dan Sunnah melalui pemahaman ulama ini kok ummat Islam disuruh kembali ke prabowo melalui pemilu.. Takhayyul ini mah..,Negative,twitter
@bengkeldodo @bani_simabua @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 lagu lama banyak omon omon ,Negative,twitter
@TeddGus @prabowo @ganjarpranowo @aniesbaswedan rakyat indonesia yang tak ingin orang tak sehat jadi presiden RI,Negative,twitter
@zy_zy_its_me @jokowi @prabowo @gibran_tweet Karena jokowi tukang ngibul.. Karena jokowi gila kekuasaan.. Karena jokowi menghalalkan segala cara.. Untuk itulah segala yg berbau jokowi harus dihentikan.. jangan dipilih sigibran karena hasil curang rekayasa mk,Negative,twitter
@Lisaamartatara6 @TyrexMaximus Cie cie yg dulu die hard nya prabowo wkwkwkwkwk,Neutral,twitter
Bagi²sarapan oke gass ada yg DM jg lanjut bagi2kaos ....mari kita pesta Rakyat ajang silaturahmi merajut Persatuan dan Kesatuan Bangsa Kebersamaan tanpa sekat.... Otw Jaksel..... Salam️️ @Gerindra @prabowo @gibran_tweet,Positive,twitter
Seret prabowo kasus korupsi,Negative,twitter
@AgusYudhoyono @prabowo Capres dgn dukungan partai terbanyak cawapres hasil utak atik UU di MK didukung rezim scr besar2an pengerahan bansos besar2an dan dgn cara2 pemaksaan yg lain. Kalaupun menang apa yg bisa dibanggakan ?,Negative,twitter
@bengkeldodo @doleynwa @prabowo @Ndons_Back @AndreasSolusi @4Y4NKZ @BosPurwa @Lembayung071 @AlmaghribiS @SiswantoBudiut5 @drReUtari08 CIEE DAH DITUNJUKIN FOTONYA MALAH SENYAP,Negative,twitter
Terang-terangan Dukung Prabowo-Gibran Kiky Saputri: Aku Dukung 02 Jadi Kenyang Gak? https://t.co/wPyFhGXKsb,Positive,twitter
@Hasbil_Lbs All In Prabowo Gibran. Gass sekali Putaran ️,Positive,twitter
